code,short_name,academic_year,rule,rule_text,passed,detail,severity
N04,海工,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,869,442（決算 2,899,218 / 預算 4,768,660），同期支出合計超支 2,139,172。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N04,海工,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 53,737 vs 年末應付受託法人款 53,737，差額 +0；本年度以現金支付約 36,275（表列行政管理費 90,012 − 揭露數）",medium
N04,海工,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,593,336——可能為代收代付，需確認是否總額入帳",medium
N04,海工,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 198,704 vs 負債 198,704，差額 +0",medium
N04,海工,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 5,024,000 = 負債 5,024,000",high
N04,海工,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 1,170,000 後本期餘絀 -520,068（虧損），但提列前為 +649,932（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N04,海工,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 1,170,000 = 收入合計 8,351,127 的 14.0%",high
N04,海工,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 610,482（決算 5,072,224 / 預算 5,682,706），同期支出合計超支 1,472,513。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N04,海工,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 123,592 vs 年末應付受託法人款 123,592，差額 +0；本年度以現金支付約 14,864（表列行政管理費 138,456 − 揭露數）",medium
N04,海工,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 854,260；延長照顧服務收入淨額 = 延長照顧服務支出 = 85,540——可能為代收代付，需確認是否總額入帳",medium
N05,漢翔,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 222,828 vs 負債 222,828，差額 +0",medium
N05,漢翔,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 5,664,300 = 負債 5,664,300",high
N05,漢翔,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 766,300，本期餘絀 +792,007（未虧損）",high
N05,漢翔,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 766,300 = 收入合計 11,841,923 的 6.5%",high
N05,漢翔,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,144,428（決算 5,862,148 / 預算 7,006,576），同期支出合計超支 1,746,523。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N05,漢翔,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 112,681 vs 年末應付受託法人款 112,681，差額 +0；本年度以現金支付約 0（表列行政管理費 112,681 − 揭露數）",medium
N05,漢翔,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,312,245——可能為代收代付，需確認是否總額入帳",medium
N05,漢翔,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 263,748 vs 負債 263,748，差額 +0",medium
N05,漢翔,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 6,409,100 = 負債 6,409,100",high
N05,漢翔,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 744,800，本期餘絀 +106,651（未虧損）",high
N05,漢翔,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 744,800 = 收入合計 11,976,524 的 6.2%",high
N05,漢翔,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 762,415（決算 6,412,661 / 預算 7,175,076），同期支出合計超支 2,438,014。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N05,漢翔,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 112,681 vs 年末應付受託法人款 112,681，差額 +0；本年度以現金支付約 0（表列行政管理費 112,681 − 揭露數）",medium
N05,漢翔,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,463,788——可能為代收代付，需確認是否總額入帳",medium
N05,漢翔,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 305,646 vs 負債 305,646，差額 +0",medium
N05,漢翔,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 8,191,619 = 負債 8,191,619",high
N05,漢翔,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,782,519，本期餘絀 +268,076（未虧損）",high
N05,漢翔,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 1,782,519 = 收入合計 12,921,591 的 13.8%",high
N05,漢翔,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,317,435（決算 5,032,018 / 預算 7,349,453），同期支出合計超支 3,047,279。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N05,漢翔,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 112,681 vs 年末應付受託法人款 112,681，差額 +0；本年度以現金支付約 0（表列行政管理費 112,681 − 揭露數）",medium
N05,漢翔,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,729,484；延長照顧服務收入淨額 = 延長照顧服務支出 = 168,240——可能為代收代付，需確認是否總額入帳",medium
N05,漢翔,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 354,784 vs 負債 354,784，差額 +0",medium
N05,漢翔,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 10,767,024 = 負債 10,767,024",high
N05,漢翔,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 2,575,405，本期餘絀 +1,606,845（未虧損）",high
N05,漢翔,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 2,575,405 = 收入合計 13,204,495 的 19.5%",high
N05,漢翔,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,420,373（決算 6,363,884 / 預算 8,784,257），同期支出合計超支 376,117。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N05,漢翔,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 197,754 vs 年末應付受託法人款 192,692，差額 -5,062；本年度以現金支付約 0（表列行政管理費 197,754 − 揭露數）",medium
N05,漢翔,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 999,581；延長照顧服務收入淨額 = 延長照顧服務支出 = 127,995——可能為代收代付，需確認是否總額入帳",medium
N06,昌平,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 215,484 vs 負債 215,484，差額 +0",medium
N06,昌平,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 4,277,567 = 負債 4,277,567",high
N06,昌平,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 613,100，本期餘絀 +1,611,855（未虧損）",high
N06,昌平,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 613,100 = 收入合計 14,059,209 的 4.4%",high
N06,昌平,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,467,124（決算 7,099,629 / 預算 8,566,753），同期支出合計超支 599,202。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N06,昌平,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 259,376 vs 年末應付受託法人款 259,376，差額 +0；本年度以現金支付約 3,404（表列行政管理費 262,780 − 揭露數）",medium
N06,昌平,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,830,781——可能為代收代付，需確認是否總額入帳",medium
N06,昌平,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 248,269 vs 負債 248,269，差額 +0",medium
