code,short_name,academic_year,pdf_page,page_kind,table_index,section,title,context_heading,n_columns,n_rows,n_valued_rows,aligned
N17,中正,112,15,note,3,property,,1. 代管財產,4,1,1,True
N17,中正,112,15,note,4,property,,1. 代管財產,4,1,1,True
N17,中正,112,15,note,5,property,,2. 購置財產,4,1,1,True
N17,中正,112,15,note,6,property,,2. 購置財產,4,1,1,True
N17,中正,112,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,11,9,True
N17,中正,112,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N17,中正,112,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,3,3,True
N17,中正,112,17,detail_schedule,1,personnel_detail,,人事費明細,4,9,9,True
N17,中正,112,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N17,中正,112,18,detail_schedule,1,operating_detail,,業務費,4,16,16,True
N17,中正,112,18,detail_schedule,2,material_detail,,4.　材料費,4,5,5,True
N17,中正,112,18,detail_schedule,3,material_detail,,4.　材料費,4,5,5,True
N17,中正,112,19,note,1,maintenance_detail,,5. 維護費,4,4,4,True
N17,中正,112,19,note,2,maintenance_detail,,5. 維護費,4,4,4,True
N17,中正,112,19,note,3,unrouted,,6. 延長照顧服務收支,2,5,5,True
N17,中正,112,20,note,1,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N17,中正,112,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N17,中正,112,20,note,3,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N17,中正,112,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,8,8,True
N17,中正,112,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,15,True
N17,中正,112,24,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N17,中正,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N17,中正,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,8,30,30,True
N17,中正,112,27,detail_schedule,1,unrouted,,,8,33,32,True
N17,中正,113,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N17,中正,113,9,cash_flow,1,cash_flow,現金流量表,,2,20,13,True
N17,中正,113,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N17,中正,113,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N17,中正,113,15,note,1,severance_reserve,,資遣費準備金,2,1,1,True
N17,中正,113,15,note,2,development_reserve,,2. 業務發展準備,2,3,3,True
N17,中正,113,15,note,3,development_reserve,,2. 業務發展準備,2,1,1,True
N17,中正,113,15,note,4,property,,1. 代管財產,4,1,1,True
N17,中正,113,15,note,5,property,,1. 代管財產,4,1,1,True
N17,中正,113,15,note,6,property,,2. 購置財產,4,1,1,True
N17,中正,113,15,note,7,property,,2. 購置財產,4,1,1,True
N17,中正,113,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,11,9,True
N17,中正,113,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N17,中正,113,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,3,3,True
N17,中正,113,17,detail_schedule,1,unrouted,,,4,9,9,True
N17,中正,113,17,detail_schedule,2,operating_detail,業務費,3.　業務費,4,16,16,True
N17,中正,113,18,detail_schedule,1,unrouted,,,4,16,16,True
N17,中正,113,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N17,中正,113,18,detail_schedule,3,material_detail,,4. 材料費,4,5,5,True
N17,中正,113,19,note,1,maintenance_detail,,5. 維護費及修繕購置費,4,5,4,True
N17,中正,113,19,note,2,maintenance_detail,,5. 維護費及修繕購置費,4,1,1,True
N17,中正,113,19,note,3,maintenance_detail,,5. 維護費及修繕購置費,4,5,4,True
N17,中正,113,19,note,4,maintenance_detail,,5. 維護費及修繕購置費,4,1,1,True
N17,中正,113,20,note,1,unrouted,,6. 延長照顧服務收支,2,5,5,True
N17,中正,113,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N17,中正,113,20,note,3,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N17,中正,113,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N17,中正,113,20,note,5,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N17,中正,113,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N17,中正,113,24,detail_schedule,2,unrouted,,補充說明：,1,4,4,True
N17,中正,113,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N17,中正,113,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,30,30,True
N17,中正,113,27,detail_schedule,1,unrouted,,,12,33,32,True
N18,福營,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N18,福營,110,9,cash_flow,1,cash_flow,現金流量表,,2,22,16,True
N18,福營,110,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N18,福營,110,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N18,福營,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N18,福營,110,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N18,福營,110,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N18,福營,110,15,note,2,property,,1. 代管財產,4,1,1,True
N18,福營,110,15,note,3,property,,1. 代管財產,4,1,1,True
N18,福營,110,15,note,4,property,,2. 購置財產,4,1,1,True
N18,福營,110,15,note,5,property,,2. 購置財產,4,1,1,True
N18,福營,110,15,note,6,unrouted,,1. 教保費收入,2,10,8,True
N18,福營,110,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N18,福營,110,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N18,福營,110,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N18,福營,110,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N18,福營,110,18,detail_schedule,1,material_detail,材料費,4. 材料費,4,5,5,True
N18,福營,110,18,detail_schedule,2,material_detail,材料費,4. 材料費,4,5,5,True
N18,福營,110,19,note,1,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,110,19,note,2,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,110,19,note,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N18,福營,110,19,note,4,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N18,福營,110,20,detail_schedule,1,project_subsidy,,(1) 專案補助收入及支出,3,11,11,True
N18,福營,110,20,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,6,6,True
N18,福營,110,20,detail_schedule,3,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N18,福營,110,20,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N18,福營,110,20,detail_schedule,5,agency_passthrough,,(3) 代收代付收入及支出,3,1,1,True
N18,福營,110,23,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,15,True
N18,福營,110,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N18,福營,110,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N18,福營,110,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,16,27,26,True
N18,福營,110,26,detail_schedule,1,unrouted,,,16,36,36,True
N18,福營,111,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N18,福營,111,9,cash_flow,1,cash_flow,現金流量表,,2,23,17,True
N18,福營,111,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N18,福營,111,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N18,福營,111,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N18,福營,111,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N18,福營,111,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N18,福營,111,15,note,2,property,,1. 代管財產,4,1,1,True
N18,福營,111,15,note,3,property,,1. 代管財產,4,1,1,True
N18,福營,111,15,note,4,property,,2. 購置財產,4,1,1,True
N18,福營,111,15,note,5,property,,2. 購置財產,4,1,1,True
N18,福營,111,15,note,6,unrouted,,1. 教保費收入,2,9,7,True
N18,福營,111,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N18,福營,111,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N18,福營,111,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N18,福營,111,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N18,福營,111,18,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N18,福營,111,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N18,福營,111,19,detail_schedule,1,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,111,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,111,19,detail_schedule,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N18,福營,111,19,detail_schedule,4,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N18,福營,111,20,detail_schedule,1,project_subsidy,,(1) 專案補助收入及支出,3,10,10,True
N18,福營,111,20,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,11,11,True
N18,福營,111,20,detail_schedule,3,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N18,福營,111,20,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N18,福營,111,23,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,15,True
N18,福營,111,23,detail_schedule,2,unrouted,,補充說明：,1,4,4,True
N18,福營,111,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N18,福營,111,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,4,34,34,True
N18,福營,111,26,detail_schedule,1,unrouted,,,4,26,26,True
N18,福營,112,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N18,福營,112,9,cash_flow,1,cash_flow,現金流量表,,2,23,17,True
N18,福營,112,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N18,福營,112,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N18,福營,112,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N18,福營,112,15,note,1,development_reserve,,2. 業務發展準備,2,3,3,True
N18,福營,112,15,note,2,development_reserve,,2. 業務發展準備,2,1,1,True
N18,福營,112,15,note,3,property,,1. 代管財產,4,1,1,True
N18,福營,112,15,note,4,property,,1. 代管財產,4,1,1,True
N18,福營,112,15,note,5,property,,2. 購置財產,4,1,1,True
N18,福營,112,15,note,6,property,,2. 購置財產,4,1,1,True
N18,福營,112,16,detail_schedule,1,unrouted,教保費收入,(四) 收支明細表,2,10,8,True
N18,福營,112,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N18,福營,112,16,detail_schedule,3,personnel_detail,,2. 人事費,4,3,3,True
N18,福營,112,17,detail_schedule,1,unrouted,,,4,9,9,True
N18,福營,112,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N18,福營,112,18,detail_schedule,1,operating_detail,,業務費,4,16,16,True
N18,福營,112,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N18,福營,112,19,detail_schedule,1,material_detail,,材料費,4,5,5,True
N18,福營,112,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,112,19,detail_schedule,3,maintenance_detail,,5. 維護費,4,4,4,True
N18,福營,112,20,note,1,unrouted,,6. 延長照顧服務收支,2,5,4,True
N18,福營,112,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N18,福營,112,20,note,3,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N18,福營,112,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,11,11,True
N18,福營,112,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N18,福營,112,24,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N18,福營,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N18,福營,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,8,30,30,True
N18,福營,112,27,detail_schedule,1,unrouted,,,8,31,31,True
N18,福營,113,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N18,福營,113,9,cash_flow,1,cash_flow,現金流量表,,2,20,14,True
N18,福營,113,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N18,福營,113,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N18,福營,113,15,note,1,severance_reserve,,資遣費準備金,2,1,1,True
N18,福營,113,15,note,2,development_reserve,,2. 業務發展準備,2,3,3,True
N18,福營,113,15,note,3,development_reserve,,2. 業務發展準備,2,1,1,True
N18,福營,113,15,note,4,property,,1. 代管財產,4,1,1,True
N18,福營,113,15,note,5,property,,1. 代管財產,4,1,1,True
N18,福營,113,15,note,6,property,,2. 購置財產,4,1,1,True
N18,福營,113,15,note,7,property,,2. 購置財產,4,1,1,True
N18,福營,113,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,11,9,True
N18,福營,113,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N18,福營,113,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,2,2,True
N18,福營,113,17,detail_schedule,1,personnel_detail,,人事費明細,4,10,10,True
N18,福營,113,17,detail_schedule,2,operating_detail,,3. 業務費,4,11,11,True
N18,福營,113,18,detail_schedule,1,unrouted,,,4,5,5,True
N18,福營,113,18,detail_schedule,2,unrouted,,,4,16,16,True
N18,福營,113,19,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N18,福營,113,19,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N18,福營,113,19,detail_schedule,3,maintenance_detail,,5. 維護費及修繕購置費,4,5,4,True
N18,福營,113,20,note,1,maintenance_detail,,修繕購置費,4,1,1,True
N18,福營,113,20,note,2,maintenance_detail,,維護費,4,4,4,True
N18,福營,113,20,note,3,maintenance_detail,,修繕購置費,4,1,1,True
N18,福營,113,20,note,4,unrouted,,6. 延長照顧服務收支,2,5,3,True
N18,福營,113,20,note,5,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N18,福營,113,21,detail_schedule,1,unrouted,,,3,4,4,True
N18,福營,113,21,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,11,11,True
N18,福營,113,21,detail_schedule,3,project_subsidy,,(1) 專案補助收入及支出,3,10,10,True
N18,福營,113,21,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,1,1,True
N18,福營,113,25,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N18,福營,113,25,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N18,福營,113,26,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,5,30,30,True
N18,福營,113,27,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,31,31,True
N18,福營,113,28,detail_schedule,1,unrouted,,,12,31,31,True
N19,中園,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N19,中園,110,9,cash_flow,1,cash_flow,現金流量表,,2,20,13,True
N19,中園,110,14,note,1,cash_detail,,(一) 現金及銀行存款,2,4,4,True
N19,中園,110,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N19,中園,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N19,中園,110,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N19,中園,110,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N19,中園,110,15,note,2,property,,(三) 營運資產 1. 代管財產,4,1,1,True
N19,中園,110,15,note,3,property,,(三) 營運資產 1. 代管財產,4,1,1,True
N19,中園,110,15,note,4,property,,(三) 營運資產 2. 購置財產,4,1,1,True
N19,中園,110,15,note,5,property,,(三) 營運資產 2. 購置財產,4,1,1,True
N19,中園,110,15,note,6,unrouted,,(四) 收支明細表 1. 教保費收入,2,10,8,True
N19,中園,110,16,detail_schedule,1,personnel_detail,,2. 人事費,4,11,11,True
N19,中園,110,16,detail_schedule,2,personnel_detail,,2. 人事費,4,11,11,True
N19,中園,110,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N19,中園,110,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N19,中園,110,18,note,1,material_detail,,4. 材料費,4,5,5,True
N19,中園,110,18,note,2,material_detail,,4. 材料費,4,5,5,True
N19,中園,110,19,detail_schedule,1,maintenance_detail,,5. 維護費,4,4,4,True
N19,中園,110,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
